rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_delay_in_minutes,marge_minutes,attente_conducteur
571208,293910,mobile,ended,-28.0,575013.0,600.0,-15.0,-615.0,0.0
573651,380019,mobile,ended,363.0,568249.0,120.0,-8.0,-128.0,0.0
567609,297832,mobile,ended,5.0,566110.0,0.0,,,
569004,341881,connect,ended,41.0,565020.0,630.0,-123.0,-753.0,0.0
547078,347208,connect,ended,133.0,545645.0,0.0,-147.0,-147.0,0.0
548739,365148,mobile,ended,25.0,547665.0,60.0,55.0,-5.0,0.0
548963,374626,mobile,ended,48.0,536523.0,720.0,68.0,-652.0,0.0
550109,373927,mobile,canceled,,552732.0,420.0,186.0,-234.0,0.0
550705,367632,connect,ended,205.0,564510.0,420.0,-579.0,-999.0,0.0
550938,334190,connect,ended,110.0,549759.0,0.0,142.0,142.0,142.0
569662,368432,mobile,ended,35.0,572914.0,690.0,-11.0,-701.0,0.0
570143,174243,mobile,ended,80.0,565219.0,120.0,10.0,-110.0,0.0
571746,331673,mobile,ended,35.0,570526.0,210.0,23.0,-187.0,0.0
572953,392055,mobile,ended,5.0,562635.0,300.0,-22.0,-322.0,0.0
547509,350904,mobile,ended,44.0,536164.0,480.0,-76.0,-556.0,0.0
551041,390467,connect,ended,-194.0,566227.0,630.0,-17.0,-647.0,0.0
551166,342699,connect,canceled,,548950.0,60.0,98.0,38.0,38.0
551922,380001,mobile,ended,,540803.0,120.0,51.0,-69.0,0.0
552238,386259,connect,ended,-10.0,550185.0,420.0,15.0,-405.0,0.0
552256,320824,connect,ended,-134.0,529301.0,720.0,-308.0,-1028.0,0.0
552472,352528,connect,canceled,,546489.0,180.0,-533.0,-713.0,0.0
551693,412114,mobile,ended,-40.0,548975.0,60.0,-7.0,-67.0,0.0
551778,394305,mobile,ended,13.0,549859.0,150.0,8.0,-142.0,0.0
554143,401387,mobile,ended,-10.0,553151.0,60.0,-1.0,-61.0,0.0
555012,398697,mobile,ended,218.0,527035.0,210.0,23.0,-187.0,0.0
553682,401475,connect,ended,37.0,552583.0,420.0,11.0,-409.0,0.0
554118,366164,connect,ended,113.0,550687.0,180.0,-139.0,-319.0,0.0
554952,290726,connect,ended,-65.0,561666.0,480.0,-1.0,-481.0,0.0
555079,388895,mobile,canceled,,552415.0,720.0,-91.0,-811.0,0.0
558030,316678,connect,ended,-158.0,549892.0,240.0,23.0,-217.0,0.0
553252,394656,connect,ended,6.0,546275.0,540.0,-663.0,-1203.0,0.0
553988,404791,mobile,ended,-402.0,557032.0,60.0,8.0,-52.0,0.0
554954,403749,mobile,ended,-152.0,548087.0,540.0,,,
553223,398586,connect,ended,172.0,544811.0,30.0,50.0,20.0,20.0
553572,383499,mobile,ended,2.0,553742.0,420.0,-23.0,-443.0,0.0
553999,406161,mobile,ended,-110.0,556375.0,0.0,9.0,9.0,9.0
554812,298516,connect,ended,8.0,548564.0,150.0,-26.0,-176.0,0.0
554861,343003,mobile,ended,,539919.0,60.0,,,
555556,407607,mobile,canceled,,558491.0,720.0,25.0,-695.0,0.0
556514,409197,mobile,ended,-3.0,551728.0,720.0,-56.0,-776.0,0.0
556918,380833,mobile,ended,35.0,532556.0,90.0,62.0,-28.0,0.0
565868,376901,connect,ended,-19.0,562254.0,30.0,-6.0,-36.0,0.0
566574,406625,connect,ended,-40.0,565247.0,210.0,0.0,-210.0,0.0
567769,338571,mobile,ended,19.0,555206.0,90.0,42.0,-48.0,0.0
505758,392805,mobile,ended,3.0,528920.0,90.0,83.0,-7.0,0.0
526752,389451,mobile,ended,5.0,532361.0,630.0,4.0,-626.0,0.0
527873,394217,mobile,canceled,,539939.0,420.0,75.0,-345.0,0.0
533792,401649,connect,ended,106.0,546026.0,30.0,2.0,-28.0,0.0
568519,295783,connect,canceled,,561162.0,600.0,74.0,-526.0,0.0
567835,409523,mobile,ended,967.0,565046.0,630.0,,,
568079,227042,mobile,ended,40.0,566621.0,600.0,52.0,-548.0,0.0
568778,344254,connect,ended,,566711.0,60.0,37.0,-23.0,0.0
568815,385629,connect,ended,47.0,564703.0,0.0,-28.0,-28.0,0.0
569287,393723,connect,ended,,563129.0,0.0,-72.0,-72.0,0.0
571227,298117,connect,ended,-13.0,571310.0,600.0,56.0,-544.0,0.0
540769,396009,connect,ended,-6.0,539540.0,60.0,-47.0,-107.0,0.0
541283,305733,mobile,ended,34.0,536691.0,60.0,84.0,24.0,24.0
542592,385131,connect,ended,-428.0,535537.0,120.0,-102.0,-222.0,0.0
542666,348178,mobile,ended,22.0,541891.0,90.0,-12.0,-102.0,0.0
543426,398802,mobile,ended,51.0,546955.0,720.0,25.0,-695.0,0.0
543793,408983,mobile,ended,1073.0,540001.0,690.0,675.0,-15.0,0.0
543886,392718,mobile,ended,,538485.0,660.0,,,
573207,216576,connect,ended,93.0,565493.0,300.0,57.0,-243.0,0.0
573945,248926,mobile,ended,36.0,571936.0,690.0,4.0,-686.0,0.0
575353,341861,connect,ended,-36.0,571038.0,60.0,-152.0,-212.0,0.0
553217,273577,mobile,ended,0.0,538723.0,210.0,-33.0,-243.0,0.0
553596,407865,mobile,ended,17.0,558854.0,690.0,45.0,-645.0,0.0
554420,374741,connect,ended,-89.0,565100.0,0.0,-71.0,-71.0,0.0
556060,392479,mobile,ended,-70.0,565840.0,660.0,-94.0,-754.0,0.0
536480,392368,connect,ended,-242.0,537825.0,690.0,5.0,-685.0,0.0
545069,399431,mobile,canceled,,536579.0,210.0,64.0,-146.0,0.0
543275,340699,mobile,ended,69.0,521297.0,60.0,-53.0,-113.0,0.0
543564,381583,mobile,ended,,535821.0,60.0,-10.0,-70.0,0.0
543930,409636,mobile,ended,8.0,539399.0,720.0,93.0,-627.0,0.0
544421,359998,mobile,ended,18.0,557397.0,60.0,-333.0,-393.0,0.0
544867,385423,mobile,canceled,,543882.0,90.0,14.0,-76.0,0.0
544991,404791,mobile,ended,106.0,526927.0,720.0,44.0,-676.0,0.0
545437,383443,connect,ended,26.0,541311.0,120.0,,,
545656,223204,mobile,ended,,540032.0,360.0,,,
545705,352039,connect,ended,2.0,548559.0,720.0,19.0,-701.0,0.0
545767,300505,connect,ended,32.0,532682.0,90.0,-41.0,-131.0,0.0
548501,370907,mobile,ended,-3.0,548865.0,720.0,25.0,-695.0,0.0
548950,342699,connect,ended,98.0,546290.0,30.0,-36.0,-66.0,0.0
548971,399575,connect,ended,102.0,549086.0,180.0,-58.0,-238.0,0.0
550069,368354,mobile,ended,-488.0,547423.0,90.0,53.0,-37.0,0.0
557316,381583,mobile,ended,10.0,554028.0,150.0,100.0,-50.0,0.0
558352,382302,connect,ended,-10.0,554807.0,60.0,-138.0,-198.0,0.0
558535,318911,mobile,ended,191.0,552015.0,330.0,26.0,-304.0,0.0
559040,273577,mobile,ended,427.0,562925.0,720.0,29.0,-691.0,0.0
559287,334190,connect,ended,-97.0,560890.0,120.0,-19.0,-139.0,0.0
536874,331900,mobile,ended,69.0,547182.0,120.0,4.0,-116.0,0.0
538233,325139,mobile,ended,150.0,539837.0,270.0,62.0,-208.0,0.0
538543,330013,mobile,canceled,,540896.0,600.0,-173.0,-773.0,0.0
539750,295860,mobile,ended,103.0,542566.0,300.0,316.0,16.0,16.0
557433,381787,connect,ended,-56.0,558480.0,0.0,-15.0,-15.0,0.0
558357,357530,connect,ended,-63.0,558780.0,120.0,-7.0,-127.0,0.0
558762,218964,mobile,ended,437.0,557353.0,630.0,324.0,-306.0,0.0
559725,362507,connect,ended,-91.0,557052.0,60.0,-29.0,-89.0,0.0
559959,376601,mobile,ended,-383.0,559138.0,60.0,33.0,-27.0,0.0
560094,397466,mobile,ended,,564099.0,60.0,,,
558219,376677,connect,canceled,,563347.0,660.0,-212.0,-872.0,0.0
559047,392805,mobile,ended,288.0,546762.0,0.0,1.0,1.0,1.0
559490,268787,mobile,ended,-20.0,552187.0,0.0,8.0,8.0,8.0
559528,255576,connect,ended,9.0,558076.0,660.0,-22.0,-682.0,0.0
561044,372809,connect,canceled,,557343.0,690.0,104.0,-586.0,0.0
561559,390927,connect,canceled,,537960.0,0.0,31.0,31.0,31.0
562480,173061,connect,ended,,560790.0,690.0,,,
563577,236059,mobile,ended,397.0,567616.0,90.0,59.0,-31.0,0.0
563772,293910,mobile,ended,22.0,555354.0,510.0,-713.0,-1223.0,0.0
564096,310553,connect,ended,3.0,561903.0,0.0,-7.0,-7.0,0.0
550814,339371,mobile,ended,536.0,518660.0,90.0,32.0,-58.0,0.0
550894,304068,mobile,ended,-135.0,543851.0,60.0,12.0,-48.0,0.0
551643,392479,mobile,ended,-139.0,553125.0,240.0,88.0,-152.0,0.0
551867,375834,mobile,ended,96.0,547655.0,120.0,89.0,-31.0,0.0
546141,386722,mobile,canceled,,544832.0,210.0,53.0,-157.0,0.0
546819,334190,connect,canceled,,547969.0,210.0,-52.0,-262.0,0.0
548152,410939,connect,ended,,557055.0,0.0,-20.0,-20.0,0.0
548896,318371,mobile,ended,-89.0,551963.0,330.0,62.0,-268.0,0.0
561806,221830,mobile,ended,967.0,546263.0,600.0,-21.0,-621.0,0.0
560305,195467,mobile,ended,,558504.0,720.0,,,
560354,338243,connect,ended,54.0,557661.0,180.0,-626.0,-806.0,0.0
560718,324640,mobile,ended,156.0,542037.0,240.0,188.0,-52.0,0.0
562612,413896,mobile,ended,-8.0,560091.0,0.0,527.0,527.0,527.0
562894,285452,connect,ended,-14.0,560823.0,660.0,-37.0,-697.0,0.0
562977,405611,connect,ended,210.0,558473.0,120.0,-203.0,-323.0,0.0
563090,386086,mobile,ended,39.0,560501.0,0.0,15.0,15.0,15.0
563517,363133,connect,ended,78.0,565338.0,120.0,-35.0,-155.0,0.0
564912,340064,mobile,ended,75.0,533701.0,600.0,-121.0,-721.0,0.0
556965,187740,mobile,ended,4.0,556605.0,0.0,-15.0,-15.0,0.0
557246,413139,mobile,canceled,,553934.0,120.0,-61.0,-181.0,0.0
557659,298117,connect,ended,22.0,552177.0,360.0,147.0,-213.0,0.0
557817,289112,connect,ended,63.0,540139.0,690.0,-17.0,-707.0,0.0
557969,385721,connect,ended,-104.0,551402.0,600.0,94.0,-506.0,0.0
558520,386322,mobile,ended,32.0,558507.0,660.0,-89.0,-749.0,0.0
558654,366981,connect,ended,8.0,542471.0,630.0,-98.0,-728.0,0.0
558684,412528,mobile,ended,49.0,557553.0,270.0,50.0,-220.0,0.0
559259,412093,mobile,ended,74.0,553100.0,0.0,67.0,67.0,67.0
559493,285452,connect,canceled,,556448.0,30.0,14.0,-16.0,0.0
559657,363386,mobile,ended,229.0,555952.0,120.0,-8.0,-128.0,0.0
559701,401475,connect,ended,-51.0,552371.0,600.0,47.0,-553.0,0.0
560537,308181,connect,canceled,,559632.0,90.0,33.0,-57.0,0.0
561079,376652,mobile,ended,11.0,560197.0,0.0,-7.0,-7.0,0.0
562335,367627,mobile,ended,84.0,565711.0,600.0,-86.0,-686.0,0.0
560826,406902,mobile,ended,64.0,556895.0,660.0,111.0,-549.0,0.0
541294,366866,mobile,ended,-158.0,540776.0,120.0,6.0,-114.0,0.0
541942,391618,connect,ended,144.0,531518.0,60.0,3.0,-57.0,0.0
542598,348526,connect,ended,148.0,545276.0,510.0,-19.0,-529.0,0.0
543008,363761,mobile,ended,1341.0,567693.0,720.0,114.0,-606.0,0.0
543572,356106,connect,canceled,,541079.0,120.0,-24.0,-144.0,0.0
544186,390467,connect,ended,65.0,542241.0,690.0,-16.0,-706.0,0.0
544445,195888,mobile,ended,-22.0,544632.0,690.0,34.0,-656.0,0.0
544712,408844,mobile,ended,-27.0,537812.0,600.0,-1.0,-601.0,0.0
550903,389785,connect,ended,-18.0,540617.0,180.0,,,
550972,360981,mobile,canceled,,548903.0,60.0,221.0,161.0,161.0
551055,409197,mobile,ended,-91.0,543333.0,240.0,3.0,-237.0,0.0
552306,356673,mobile,ended,-72.0,551565.0,180.0,176.0,-4.0,0.0
552765,366981,connect,ended,-10.0,544722.0,420.0,,,
552462,381787,connect,canceled,,548193.0,150.0,158.0,8.0,8.0
555454,381183,mobile,ended,232.0,552738.0,60.0,165.0,105.0,105.0
565509,381183,mobile,ended,44.0,562526.0,0.0,-206.0,-206.0,0.0
565678,348485,connect,ended,39.0,560263.0,360.0,13.0,-347.0,0.0
566159,390479,mobile,ended,134.0,564323.0,0.0,-22.0,-22.0,0.0
563999,371632,connect,ended,-88.0,556474.0,540.0,118.0,-422.0,0.0
564699,415572,mobile,ended,2193.0,565228.0,240.0,,,
565099,413351,mobile,ended,9.0,561247.0,0.0,2.0,2.0,2.0
565203,351162,connect,ended,-39.0,557093.0,60.0,-37.0,-97.0,0.0
565254,212965,connect,ended,98.0,560539.0,420.0,-6.0,-426.0,0.0
565399,407315,mobile,ended,70.0,552810.0,120.0,45.0,-75.0,0.0
566071,403054,mobile,ended,-166.0,565660.0,480.0,2.0,-478.0,0.0
564600,272430,connect,ended,-61.0,559220.0,570.0,,,
565020,341881,connect,ended,-123.0,563188.0,240.0,-38.0,-278.0,0.0
565393,370055,connect,ended,-93.0,563668.0,660.0,24.0,-636.0,0.0
565840,392479,mobile,ended,-94.0,569171.0,240.0,-59.0,-299.0,0.0
544851,392718,mobile,ended,75.0,565353.0,330.0,-47.0,-377.0,0.0
545223,310553,connect,ended,-45.0,543354.0,720.0,-71.0,-791.0,0.0
546139,375047,connect,ended,-4.0,557540.0,240.0,-69.0,-309.0,0.0
546501,314456,connect,ended,-210.0,540134.0,210.0,62.0,-148.0,0.0
546877,334190,connect,canceled,,538875.0,450.0,,,
546959,405005,connect,ended,38.0,545715.0,240.0,47.0,-193.0,0.0
547428,160062,mobile,canceled,,573462.0,540.0,-88.0,-628.0,0.0
548101,390590,connect,canceled,,545833.0,210.0,46.0,-164.0,0.0
566407,381857,connect,ended,-306.0,566456.0,390.0,-15.0,-405.0,0.0
565263,339138,connect,ended,-119.0,563988.0,0.0,-5.0,-5.0,0.0
566850,400181,mobile,ended,16.0,561893.0,720.0,52.0,-668.0,0.0
567093,415726,mobile,ended,-2.0,565126.0,270.0,4.0,-266.0,0.0
567371,317572,connect,ended,-114.0,568169.0,120.0,-76.0,-196.0,0.0
567389,397217,connect,canceled,,564542.0,0.0,-97.0,-97.0,0.0
567644,216701,mobile,ended,-1408.0,565921.0,210.0,39.0,-171.0,0.0
567795,405005,connect,ended,-68.0,560343.0,210.0,-46.0,-256.0,0.0
568224,381499,connect,ended,-93.0,562174.0,0.0,73.0,73.0,73.0
569141,379462,mobile,ended,-99.0,557980.0,120.0,1.0,-119.0,0.0
571018,371625,mobile,ended,25.0,549891.0,150.0,-14.0,-164.0,0.0
571191,413896,mobile,ended,-29.0,572986.0,60.0,63.0,3.0,3.0
571709,371632,connect,ended,-38.0,568753.0,480.0,-18.0,-498.0,0.0
567165,311943,mobile,ended,-5.0,569360.0,570.0,87.0,-483.0,0.0
567364,403871,mobile,ended,-5.0,560535.0,450.0,133.0,-317.0,0.0
556850,346952,mobile,ended,48.0,553865.0,30.0,45.0,15.0,15.0
557086,398733,mobile,ended,4.0,555668.0,0.0,17.0,17.0,17.0
557279,382060,mobile,ended,57.0,547290.0,120.0,,,
557930,400886,mobile,ended,56.0,553320.0,450.0,,,
558628,396435,connect,canceled,,550343.0,420.0,44.0,-376.0,0.0
559512,248300,connect,ended,58.0,552427.0,0.0,-157.0,-157.0,0.0
559733,326708,mobile,ended,-23.0,554230.0,180.0,15.0,-165.0,0.0
559873,341630,mobile,ended,79.0,558883.0,240.0,-3.0,-243.0,0.0
559918,381857,connect,canceled,,558338.0,120.0,-71.0,-191.0,0.0
560273,275364,connect,canceled,,553244.0,240.0,,,
555190,194356,mobile,ended,0.0,559148.0,510.0,617.0,107.0,107.0
555299,371572,connect,ended,641.0,549796.0,0.0,-96.0,-96.0,0.0
556725,362187,connect,ended,-633.0,554183.0,210.0,-426.0,-636.0,0.0
567964,298466,mobile,ended,-22.0,527165.0,150.0,,,
568455,382302,connect,ended,-35.0,574639.0,660.0,6.0,-654.0,0.0
568853,335276,connect,canceled,,560375.0,690.0,140.0,-550.0,0.0
570013,383344,connect,ended,33.0,569963.0,360.0,61.0,-299.0,0.0
573460,347208,connect,ended,-1.0,572521.0,0.0,,,
573770,356106,connect,ended,-14.0,573913.0,390.0,156.0,-234.0,0.0
568278,351549,connect,ended,355.0,565967.0,510.0,12.0,-498.0,0.0
568428,351660,connect,canceled,,563040.0,0.0,41.0,41.0,41.0
568585,351660,connect,ended,-45.0,563040.0,90.0,41.0,-49.0,0.0
568789,402153,mobile,ended,-88.0,568035.0,720.0,47.0,-673.0,0.0
569282,381481,mobile,ended,68.0,565511.0,510.0,,,
570713,411578,mobile,ended,,566615.0,420.0,-137.0,-557.0,0.0
571607,374360,connect,ended,-5.0,570644.0,0.0,18.0,18.0,18.0
571797,338647,mobile,canceled,,570367.0,630.0,74.0,-556.0,0.0
567535,368391,mobile,ended,65.0,539310.0,30.0,30.0,0.0,0.0
568416,336935,connect,ended,2.0,559824.0,630.0,14.0,-616.0,0.0
568421,410521,mobile,ended,98.0,554767.0,180.0,111.0,-69.0,0.0
568649,378003,connect,ended,52.0,572385.0,90.0,153.0,63.0,63.0
568704,385628,connect,ended,49.0,563946.0,630.0,-146.0,-776.0,0.0
568708,275364,connect,ended,39.0,563004.0,0.0,-72.0,-72.0,0.0
568993,370513,mobile,ended,18.0,528782.0,30.0,3.0,-27.0,0.0
569504,337219,connect,ended,-317.0,555979.0,660.0,-111.0,-771.0,0.0
569818,361055,mobile,ended,-5.0,506459.0,510.0,-28.0,-538.0,0.0
549762,280227,connect,ended,-170.0,551649.0,90.0,34.0,-56.0,0.0
550442,374741,connect,ended,78.0,555908.0,180.0,-75.0,-255.0,0.0
550923,245154,connect,canceled,,549765.0,630.0,11.0,-619.0,0.0
567748,316817,mobile,canceled,,560395.0,690.0,-51.0,-741.0,0.0
568064,335276,connect,ended,121.0,573893.0,180.0,-19.0,-199.0,0.0
569362,404953,mobile,ended,142.0,568070.0,90.0,78.0,-12.0,0.0
569382,293523,mobile,ended,40.0,567028.0,720.0,-84.0,-804.0,0.0
571552,403962,connect,canceled,,574540.0,90.0,153.0,63.0,63.0
572413,350149,mobile,ended,79.0,574325.0,600.0,169.0,-431.0,0.0
575574,173061,connect,ended,42.0,574480.0,240.0,-374.0,-614.0,0.0
557655,311664,connect,canceled,,557740.0,570.0,86.0,-484.0,0.0
557777,407055,connect,ended,-5.0,558647.0,270.0,-60.0,-330.0,0.0
561066,230201,connect,ended,-57.0,564529.0,0.0,24.0,24.0,24.0
563004,275364,connect,ended,-72.0,567827.0,0.0,-6.0,-6.0,0.0
563942,412139,mobile,ended,-12.0,555548.0,90.0,31.0,-59.0,0.0
564205,355805,mobile,ended,41.0,564523.0,30.0,51.0,21.0,21.0
564594,248926,mobile,ended,-68.0,559683.0,150.0,19.0,-131.0,0.0
564678,406124,connect,ended,,559336.0,300.0,,,
565489,355900,connect,ended,-100.0,567036.0,600.0,86.0,-514.0,0.0
574185,356540,mobile,ended,,573533.0,180.0,,,
574757,340699,mobile,ended,129.0,570928.0,0.0,51.0,51.0,51.0
575049,382444,mobile,canceled,,568419.0,330.0,28.0,-302.0,0.0
554395,393373,mobile,ended,-1441.0,546634.0,0.0,-9.0,-9.0,0.0
555167,413558,mobile,ended,,557703.0,0.0,-54.0,-54.0,0.0
555916,178845,mobile,ended,9.0,550592.0,300.0,0.0,-300.0,0.0
556029,299063,connect,ended,-14.0,548540.0,120.0,-147.0,-267.0,0.0
556533,241021,connect,ended,102.0,557598.0,150.0,120.0,-30.0,0.0
563473,348294,connect,ended,64.0,561643.0,0.0,16.0,16.0,16.0
563711,310661,mobile,ended,245.0,549715.0,90.0,87.0,-3.0,0.0
563925,241021,connect,ended,-31.0,563827.0,30.0,-486.0,-516.0,0.0
564111,369648,connect,ended,50.0,561113.0,420.0,,,
566456,381857,connect,ended,-15.0,565199.0,90.0,-66.0,-156.0,0.0
567276,388764,mobile,ended,21.0,548208.0,270.0,20.0,-250.0,0.0
568263,369381,mobile,ended,346.0,567507.0,180.0,-82.0,-262.0,0.0
568295,362199,connect,ended,36.0,567376.0,60.0,,,
568758,415034,mobile,ended,-53.0,569808.0,510.0,-92.0,-602.0,0.0
541832,354938,mobile,ended,53.0,533526.0,0.0,-9.0,-9.0,0.0
542869,300377,mobile,ended,13.0,532441.0,0.0,21.0,21.0,21.0
542965,339015,mobile,ended,-189.0,533719.0,360.0,322.0,-38.0,0.0
543503,401911,mobile,ended,82.0,539726.0,120.0,74.0,-46.0,0.0
543654,370420,mobile,ended,93.0,506194.0,0.0,21.0,21.0,21.0
572580,288973,mobile,ended,-12.0,571780.0,720.0,-125.0,-845.0,0.0
573792,373511,mobile,ended,-118.0,574297.0,30.0,3.0,-27.0,0.0
556973,384396,connect,ended,225.0,553994.0,150.0,120.0,-30.0,0.0
557494,365926,connect,canceled,,544742.0,150.0,-36.0,-186.0,0.0
557845,405433,mobile,ended,-11.0,557514.0,0.0,47.0,47.0,47.0
559467,290600,connect,ended,89.0,559379.0,630.0,1.0,-629.0,0.0
559914,284054,mobile,ended,-187.0,554378.0,120.0,-315.0,-435.0,0.0
560038,407607,connect,canceled,,558491.0,690.0,25.0,-665.0,0.0
560407,401387,mobile,ended,43.0,574013.0,90.0,-514.0,-604.0,0.0
560439,316678,connect,ended,-8.0,521403.0,60.0,-31.0,-91.0,0.0
569798,415653,mobile,ended,107.0,568296.0,360.0,,,
573423,358764,mobile,ended,52.0,569793.0,30.0,50.0,20.0,20.0
573429,380069,mobile,ended,,562010.0,30.0,-96.0,-126.0,0.0
574789,325328,connect,ended,40.0,562389.0,690.0,16.0,-674.0,0.0
575860,323777,mobile,ended,-19.0,575053.0,30.0,22.0,-8.0,0.0
566001,310571,mobile,ended,22.0,562807.0,300.0,-14.0,-314.0,0.0
567264,410255,connect,ended,183.0,564975.0,0.0,-19.0,-19.0,0.0
569088,394869,mobile,ended,175.0,567711.0,360.0,148.0,-212.0,0.0
569229,374486,mobile,ended,46.0,569375.0,570.0,60.0,-510.0,0.0
569736,376491,connect,canceled,,571965.0,510.0,17.0,-493.0,0.0
561334,410939,connect,ended,-157.0,565171.0,0.0,-15.0,-15.0,0.0
561569,374809,connect,ended,-14.0,540924.0,120.0,2.0,-118.0,0.0
562310,405005,connect,ended,-29.0,555533.0,450.0,-625.0,-1075.0,0.0
562389,325328,connect,ended,16.0,561921.0,330.0,-9.0,-339.0,0.0
566230,339993,mobile,ended,-414.0,555368.0,720.0,138.0,-582.0,0.0
568164,374298,connect,ended,-43.0,565095.0,60.0,9.0,-51.0,0.0
568411,358023,mobile,ended,641.0,564155.0,0.0,-19.0,-19.0,0.0
568482,386211,mobile,ended,43.0,561829.0,630.0,-16.0,-646.0,0.0
568975,315136,connect,ended,58.0,566481.0,150.0,-9.0,-159.0,0.0
573086,385303,connect,ended,125.0,572075.0,660.0,27.0,-633.0,0.0
539934,372115,mobile,ended,-50.0,536095.0,720.0,-161.0,-881.0,0.0
540973,288973,mobile,ended,17.0,537775.0,570.0,,,
541426,393185,mobile,ended,97.0,538564.0,150.0,-36.0,-186.0,0.0
542105,397188,mobile,ended,-66.0,541742.0,720.0,134.0,-586.0,0.0
542314,388111,mobile,ended,38.0,509727.0,30.0,25.0,-5.0,0.0
543894,383443,connect,ended,-73.0,539684.0,0.0,-166.0,-166.0,0.0
544444,392327,mobile,ended,352.0,539009.0,660.0,274.0,-386.0,0.0
545009,317303,mobile,ended,-3.0,541002.0,120.0,19.0,-101.0,0.0
545696,374360,connect,ended,-64.0,550978.0,720.0,0.0,-720.0,0.0
546489,352528,connect,ended,-533.0,546578.0,570.0,-536.0,-1106.0,0.0
546659,333731,mobile,ended,17.0,548560.0,120.0,24.0,-96.0,0.0
547255,334190,connect,ended,49.0,547969.0,240.0,-52.0,-292.0,0.0
548340,390702,connect,ended,72.0,532915.0,180.0,76.0,-104.0,0.0
549715,310661,mobile,ended,87.0,560574.0,60.0,-2.0,-62.0,0.0
551425,374360,connect,ended,-85.0,559958.0,570.0,-132.0,-702.0,0.0
551843,396470,mobile,ended,-8.0,545947.0,30.0,-44.0,-74.0,0.0
552157,410231,mobile,ended,-40.0,548424.0,330.0,-7.0,-337.0,0.0
552213,359045,connect,ended,-91.0,567058.0,60.0,88.0,28.0,28.0
552433,349678,connect,canceled,,555522.0,420.0,-47.0,-467.0,0.0
545142,399431,mobile,ended,-59.0,536579.0,270.0,64.0,-206.0,0.0
549928,301799,connect,ended,-52.0,551138.0,540.0,550.0,10.0,10.0
550270,399575,connect,ended,51.0,548971.0,690.0,102.0,-588.0,0.0
551115,360460,connect,ended,31.0,550135.0,60.0,-208.0,-268.0,0.0
551116,390467,connect,canceled,,548851.0,0.0,-16.0,-16.0,0.0
552034,361156,mobile,ended,335.0,548172.0,0.0,-29.0,-29.0,0.0
552290,370049,mobile,ended,66.0,541329.0,660.0,-18.0,-678.0,0.0
552800,335276,connect,ended,-74.0,553412.0,0.0,11.0,11.0,11.0
553299,412021,mobile,ended,13.0,552971.0,600.0,-38.0,-638.0,0.0
553351,406124,connect,ended,90.0,557210.0,0.0,-10.0,-10.0,0.0
553447,362187,connect,ended,487.0,548278.0,690.0,,,
553525,404460,mobile,ended,-869.0,552490.0,30.0,83.0,53.0,53.0
553966,400417,mobile,ended,,551662.0,30.0,55.0,25.0,25.0
556396,319886,connect,ended,-22.0,553022.0,30.0,-60.0,-90.0,0.0
556928,245154,connect,ended,-99.0,556011.0,60.0,99.0,39.0,39.0
558711,249274,connect,ended,10.0,542660.0,180.0,38.0,-142.0,0.0
558941,370312,mobile,ended,-32.0,547786.0,660.0,107.0,-553.0,0.0
559828,376619,mobile,ended,56.0,552342.0,450.0,,,
559967,340369,connect,ended,-21.0,559032.0,180.0,-40.0,-220.0,0.0
560206,412025,mobile,ended,-82.0,558245.0,480.0,24.0,-456.0,0.0
560500,377781,mobile,ended,-259.0,544750.0,0.0,-50.0,-50.0,0.0
560659,223850,mobile,ended,-112.0,559026.0,180.0,145.0,-35.0,0.0
561206,312603,connect,ended,10.0,554958.0,30.0,183.0,153.0,153.0
561403,412139,mobile,ended,290.0,563942.0,120.0,-12.0,-132.0,0.0
561476,410402,mobile,ended,11.0,550186.0,0.0,21.0,21.0,21.0
553522,224455,mobile,ended,,548607.0,210.0,,,
557237,366025,mobile,canceled,,555447.0,360.0,,,
559133,335341,mobile,canceled,,558460.0,300.0,13.0,-287.0,0.0
559966,395204,connect,ended,19.0,555436.0,720.0,-14.0,-734.0,0.0
560197,376652,mobile,ended,-7.0,556960.0,420.0,-13.0,-433.0,0.0
560740,383344,connect,ended,17.0,534678.0,60.0,164.0,104.0,104.0
560787,413181,mobile,canceled,,560542.0,150.0,4.0,-146.0,0.0
560998,412455,mobile,canceled,,561577.0,0.0,-505.0,-505.0,0.0
561898,404789,mobile,ended,284.0,561771.0,360.0,268.0,-92.0,0.0
562282,398733,mobile,ended,126.0,555245.0,570.0,,,
562649,379751,connect,ended,72.0,565386.0,0.0,-103.0,-103.0,0.0
562166,358480,mobile,ended,-23.0,567436.0,510.0,-661.0,-1171.0,0.0
564880,320432,mobile,ended,,565649.0,60.0,-282.0,-342.0,0.0
565711,367627,mobile,ended,-86.0,561444.0,540.0,35.0,-505.0,0.0
565721,381470,mobile,ended,44.0,564855.0,0.0,-48.0,-48.0,0.0
565739,353535,mobile,ended,187.0,564894.0,480.0,56.0,-424.0,0.0
566008,378689,mobile,canceled,,564756.0,0.0,39.0,39.0,39.0
566017,396034,connect,ended,46.0,569645.0,510.0,-25.0,-535.0,0.0
566228,390871,connect,canceled,,568465.0,60.0,,,
567305,405564,mobile,canceled,,552222.0,0.0,,,
